User Id,Datetime,Amount
107,05-10-2022 21:35,1600
107,16-10-2022 11:35,11000
107,17-10-2022 22:06,2000
107,19-10-2022 05:37,3000
107,19-10-2022 07:16,17500
107,19-10-2022 15:56,14500
107,21-10-2022 14:49,5000
107,22-10-2022 06:36,7000
107,23-10-2022 21:22,7000
107,30-10-2022 02:41,2000
107,31-10-2022 11:12,9300
108,31-10-2022 02:42,15000
112,05-10-2022 23:43,53266
112,06-10-2022 13:32,1900
112,07-10-2022 09:32,400
112,09-10-2022 21:32,33896
112,10-10-2022 14:02,2116
112,21-10-2022 00:45,19521
112,29-10-2022 00:56,28072
112,31-10-2022 23:58,1604
114,01-10-2022 15:21,7500
114,06-10-2022 18:06,7500
114,07-10-2022 17:22,3000
114,09-10-2022 03:54,25000
114,09-10-2022 11:30,10000
114,10-10-2022 22:05,7000
114,12-10-2022 21:17,10000
114,19-10-2022 05:42,17000
114,20-10-2022 11:57,10000
114,21-10-2022 13:19,30000
114,24-10-2022 12:14,5000
114,25-10-2022 17:44,7500
114,26-10-2022 18:18,20000
114,28-10-2022 01:15,7000
114,30-10-2022 12:52,22000
115,24-10-2022 23:44,9939
122,16-10-2022 10:14,5000
122,31-10-2022 06:01,6000
125,06-10-2022 21:59,500
125,09-10-2022 18:58,700
125,09-10-2022 20:53,500
125,10-10-2022 17:11,1000
125,16-10-2022 12:30,100
125,17-10-2022 11:30,250
125,21-10-2022 03:08,300
125,28-10-2022 23:01,1000
127,30-10-2022 20:32,20000
130,05-10-2022 15:08,25200
130,07-10-2022 02:58,210000
130,07-10-2022 19:32,60000
130,19-10-2022 15:15,30000
132,11-10-2022 06:42,11083
133,11-10-2022 17:50,6000
133,12-10-2022 12:25,6800
133,16-10-2022 23:47,8000
133,18-10-2022 13:07,5000
133,22-10-2022 05:35,7000
133,22-10-2022 14:50,5000
133,23-10-2022 09:56,4000
133,30-10-2022 14:30,7500
137,02-10-2022 22:36,10000
137,04-10-2022 07:36,10000
137,04-10-2022 15:17,15000
137,05-10-2022 13:58,5000
137,08-10-2022 11:58,22000
137,12-10-2022 18:58,10000
137,13-10-2022 09:27,25000
137,14-10-2022 09:37,30000
137,17-10-2022 04:21,20000
137,19-10-2022 06:43,10000
137,24-10-2022 02:34,20000
137,24-10-2022 23:10,10000
137,27-10-2022 07:01,7000
137,30-10-2022 00:15,2000
137,30-10-2022 17:18,22000
137,31-10-2022 11:40,10000
139,04-10-2022 08:14,11000
139,13-10-2022 01:06,8000
139,14-10-2022 21:04,11000
140,03-10-2022 06:27,14000
140,05-10-2022 18:39,8000
140,08-10-2022 14:16,3000
140,19-10-2022 09:09,20000
141,05-10-2022 13:33,25000
141,14-10-2022 17:09,34877
142,01-10-2022 20:14,43400
142,05-10-2022 03:53,45500
142,06-10-2022 02:36,32000
142,10-10-2022 20:13,42500
142,13-10-2022 16:03,43400
142,16-10-2022 02:02,18000
142,16-10-2022 03:24,11600
142,17-10-2022 01:42,32400
142,19-10-2022 11:06,48500
142,21-10-2022 14:53,42000
142,22-10-2022 11:15,36300
142,23-10-2022 02:44,33800
142,26-10-2022 09:50,42500
144,03-10-2022 22:57,28000
145,14-10-2022 08:45,24000
145,28-10-2022 11:33,20000
146,04-10-2022 19:55,100000
146,09-10-2022 13:56,17500
146,15-10-2022 08:30,10000
146,21-10-2022 17:34,42000
146,29-10-2022 09:32,6000
148,10-10-2022 23:09,15000
152,23-10-2022 21:32,1000
153,02-10-2022 05:28,10000
153,02-10-2022 20:35,10472
153,03-10-2022 08:54,6500
153,08-10-2022 16:03,6000
153,14-10-2022 15:33,5000
153,22-10-2022 14:10,5000
155,01-10-2022 21:32,5500
157,01-10-2022 02:45,27777
157,04-10-2022 13:58,2000
157,05-10-2022 19:12,26666
157,07-10-2022 01:49,35555
157,07-10-2022 07:53,33333
157,07-10-2022 09:35,15555
157,07-10-2022 17:39,27777
157,08-10-2022 04:03,18888
157,08-10-2022 21:55,11111
157,09-10-2022 21:01,1100
157,10-10-2022 02:52,22222
157,10-10-2022 13:03,21111
157,11-10-2022 23:18,24444
157,13-10-2022 21:28,17777
157,16-10-2022 23:28,2000
157,24-10-2022 00:42,28888
157,25-10-2022 17:21,16666
157,26-10-2022 01:11,18888
157,27-10-2022 04:44,24444
157,28-10-2022 10:09,13211
157,29-10-2022 17:42,22222
157,30-10-2022 07:24,22222
158,16-10-2022 06:44,10000
158,21-10-2022 10:48,15000
158,21-10-2022 11:15,5000
158,24-10-2022 13:05,5000
158,26-10-2022 15:03,5000
158,27-10-2022 09:48,10000
159,01-10-2022 00:16,9540
159,02-10-2022 07:48,22712
159,04-10-2022 03:43,12700
159,09-10-2022 11:39,15000
159,10-10-2022 12:48,8528
159,15-10-2022 07:48,10000
159,20-10-2022 18:56,10840
159,21-10-2022 13:09,3000
159,25-10-2022 02:51,7000
159,27-10-2022 04:57,4500
159,28-10-2022 03:30,7317
159,31-10-2022 15:52,13500
161,23-10-2022 02:28,5500
162,04-10-2022 06:12,90000
162,05-10-2022 04:17,130000
162,05-10-2022 09:12,140000
162,06-10-2022 07:42,150000
162,08-10-2022 10:45,90000
162,09-10-2022 15:19,75000
162,10-10-2022 16:35,90000
162,10-10-2022 17:39,50000
162,11-10-2022 01:46,95000
162,11-10-2022 02:02,115000
162,11-10-2022 13:23,105000
162,12-10-2022 10:42,100000
162,17-10-2022 18:56,76000
162,18-10-2022 10:53,130000
162,19-10-2022 23:57,96000
162,20-10-2022 11:04,70000
162,21-10-2022 01:46,140000
162,22-10-2022 14:05,100000
162,23-10-2022 13:12,45000
162,25-10-2022 01:30,110000
162,25-10-2022 15:07,145000
162,25-10-2022 15:30,118000
162,29-10-2022 07:23,100000
164,01-10-2022 00:24,815
164,01-10-2022 03:50,5200
164,02-10-2022 12:42,5200
164,02-10-2022 23:17,4650
164,04-10-2022 07:45,5160
164,04-10-2022 14:03,7800
164,05-10-2022 08:23,5000
164,05-10-2022 22:24,3500
164,06-10-2022 08:40,4000
164,06-10-2022 11:41,5278
164,07-10-2022 10:56,4240
164,07-10-2022 16:15,5300
164,09-10-2022 18:25,4900
164,10-10-2022 01:54,1400
164,11-10-2022 12:41,110
164,12-10-2022 03:05,5200
164,12-10-2022 13:53,5016
164,13-10-2022 11:51,4500
164,13-10-2022 16:50,5000
164,13-10-2022 23:04,4950
164,14-10-2022 04:29,1815
164,15-10-2022 16:01,5000
164,15-10-2022 20:39,9100
164,15-10-2022 23:44,5200
164,16-10-2022 02:49,5700
164,16-10-2022 23:38,5272
164,17-10-2022 08:01,4700
164,19-10-2022 14:33,3000
164,19-10-2022 18:38,7500
164,20-10-2022 18:16,8500
164,22-10-2022 12:27,5000
164,23-10-2022 00:34,5000
164,23-10-2022 03:59,2500
164,23-10-2022 13:32,8776
164,23-10-2022 17:34,5000
164,23-10-2022 20:32,5250
164,24-10-2022 02:27,200
164,25-10-2022 21:21,2600
164,26-10-2022 04:04,5000
164,26-10-2022 08:06,1000
164,27-10-2022 14:36,800
164,28-10-2022 08:25,5000
164,28-10-2022 13:27,5312
164,29-10-2022 08:39,9700
164,29-10-2022 12:06,5296
164,29-10-2022 14:56,5263
164,29-10-2022 21:42,5100
164,30-10-2022 01:12,5250
164,30-10-2022 20:37,4900
167,07-10-2022 07:17,3500
167,09-10-2022 22:31,3000
167,10-10-2022 00:46,3499
167,13-10-2022 01:18,2000
167,18-10-2022 23:34,3000
167,21-10-2022 21:03,1400
167,22-10-2022 12:01,3000
167,25-10-2022 14:00,3000
167,25-10-2022 18:41,2000
167,26-10-2022 14:51,1000
167,29-10-2022 10:59,3499
167,30-10-2022 12:59,3499
167,30-10-2022 13:43,1500
168,02-10-2022 22:38,3000
168,03-10-2022 15:49,5500
168,05-10-2022 16:30,5500
168,06-10-2022 05:58,2200
168,09-10-2022 14:55,1700
168,13-10-2022 10:51,20000
168,14-10-2022 04:05,8000
168,19-10-2022 04:03,9500
168,21-10-2022 14:09,27000
168,25-10-2022 23:15,8500
168,30-10-2022 22:01,5500
174,12-10-2022 08:13,4797
175,07-10-2022 19:34,80000
175,16-10-2022 23:59,80000
178,22-10-2022 21:32,28683
178,23-10-2022 06:09,49000
179,11-10-2022 22:39,70000
179,14-10-2022 11:10,5000
179,15-10-2022 11:31,12000
179,18-10-2022 20:05,10000
179,24-10-2022 02:50,10000
179,24-10-2022 08:15,15000
180,03-10-2022 20:46,5000
180,27-10-2022 03:08,5000
180,31-10-2022 11:30,5000
182,05-10-2022 01:33,26725
182,08-10-2022 16:49,5618
182,16-10-2022 05:53,31540
182,28-10-2022 20:02,16456
183,10-10-2022 04:24,9092
183,12-10-2022 02:59,11000
183,29-10-2022 04:12,8100
184,05-10-2022 23:18,7022
184,22-10-2022 03:22,10000
185,04-10-2022 11:22,1000
185,06-10-2022 10:24,8602
185,06-10-2022 19:23,604
185,07-10-2022 06:15,2000
185,07-10-2022 14:14,2505
185,10-10-2022 18:42,1023
185,10-10-2022 23:08,1402
185,14-10-2022 08:03,1000
185,15-10-2022 18:36,2000
185,16-10-2022 04:58,3399
185,19-10-2022 14:05,1000
185,19-10-2022 21:36,3086
185,22-10-2022 12:07,2129
185,22-10-2022 15:06,1406
185,25-10-2022 03:41,3178
185,27-10-2022 04:10,1000
185,29-10-2022 04:21,900
185,31-10-2022 01:57,1517
186,09-10-2022 00:42,5000
186,16-10-2022 15:27,5000
187,01-10-2022 12:05,2000
187,07-10-2022 02:09,680
187,09-10-2022 10:02,10000
187,10-10-2022 11:03,100
187,10-10-2022 21:57,416
187,15-10-2022 05:17,3000
187,15-10-2022 23:41,12000
187,17-10-2022 07:46,9700
187,17-10-2022 16:13,10000
187,19-10-2022 20:00,100
187,20-10-2022 01:45,8000
187,21-10-2022 19:37,100
187,22-10-2022 00:21,2500
187,22-10-2022 23:32,1748
187,24-10-2022 20:10,1500
187,25-10-2022 13:37,12000
187,26-10-2022 08:11,844
187,26-10-2022 21:43,6800
187,27-10-2022 03:10,1279
187,28-10-2022 07:36,12000
187,28-10-2022 23:11,2500
187,29-10-2022 09:48,1000
187,30-10-2022 01:37,1000
187,31-10-2022 11:40,149
190,01-10-2022 00:03,5872
190,02-10-2022 12:40,327
190,03-10-2022 13:52,521
190,04-10-2022 13:31,6992
190,05-10-2022 11:07,8000
190,08-10-2022 09:37,3000
190,08-10-2022 20:07,4979
190,08-10-2022 21:09,278
190,09-10-2022 21:57,7256
190,12-10-2022 15:24,10452
190,13-10-2022 03:39,9000
190,13-10-2022 04:51,8040
190,13-10-2022 16:56,4000
190,16-10-2022 09:56,13000
190,17-10-2022 12:03,8252
190,18-10-2022 14:42,13031
190,21-10-2022 16:58,8000
190,22-10-2022 06:58,8051
190,23-10-2022 09:32,1178
190,24-10-2022 05:19,11460
190,24-10-2022 11:49,4245
190,24-10-2022 20:08,8254
190,27-10-2022 01:34,10600
190,29-10-2022 22:29,2136
190,30-10-2022 06:12,8760
190,31-10-2022 05:13,312
193,04-10-2022 01:21,34000
193,11-10-2022 16:09,40000
193,18-10-2022 00:20,57000
193,21-10-2022 05:49,30000
193,26-10-2022 06:31,40000
193,27-10-2022 16:04,76000
193,28-10-2022 12:52,35000
194,11-10-2022 00:14,15000
194,11-10-2022 17:14,20000
194,13-10-2022 09:58,15000
194,13-10-2022 17:43,10000
194,17-10-2022 13:24,20000
194,25-10-2022 20:47,20000
194,30-10-2022 05:28,6000
196,02-10-2022 04:17,40000
196,02-10-2022 17:30,9000
196,04-10-2022 23:31,35000
196,05-10-2022 04:17,45000
196,08-10-2022 09:02,10000
196,11-10-2022 21:10,15000
196,16-10-2022 18:19,45000
196,19-10-2022 20:29,30000
196,27-10-2022 08:09,70000
196,28-10-2022 22:47,25000
196,29-10-2022 01:19,29000
198,24-10-2022 23:24,8000
200,03-10-2022 01:09,35000
200,07-10-2022 06:52,35000
200,14-10-2022 03:08,10000
200,14-10-2022 14:03,92000
200,15-10-2022 15:28,421000
201,10-10-2022 23:10,13275
201,14-10-2022 17:29,999
201,15-10-2022 16:47,10025
201,16-10-2022 22:59,12730
201,20-10-2022 22:14,1100
201,28-10-2022 20:10,10055
202,06-10-2022 05:40,33000
202,08-10-2022 08:43,6500
202,08-10-2022 23:59,19195
202,09-10-2022 09:51,15000
202,17-10-2022 12:02,45000
202,22-10-2022 12:24,130911
202,22-10-2022 19:10,14723
202,25-10-2022 05:12,33000
202,30-10-2022 10:15,50800
204,06-10-2022 23:50,7745
