User Id,Datetime,Amount
9,23-10-2022 13:31,1602
9,23-10-2022 19:08,1205
9,23-10-2022 19:08,2000
9,24-10-2022 03:06,1989
9,24-10-2022 21:36,2001
9,25-10-2022 02:26,1772
9,25-10-2022 19:05,2000
9,26-10-2022 05:45,1999
9,26-10-2022 08:18,2000
9,26-10-2022 23:37,1000
9,27-10-2022 06:46,1467
9,27-10-2022 18:29,2000
9,27-10-2022 20:21,2000
9,28-10-2022 01:10,1978
9,28-10-2022 05:32,1945
9,28-10-2022 07:17,2000
9,28-10-2022 19:44,1569
9,28-10-2022 20:34,77
9,29-10-2022 07:23,1327
9,29-10-2022 09:25,2000
9,29-10-2022 09:55,1925
9,29-10-2022 15:34,1962
9,29-10-2022 15:39,1983
9,29-10-2022 17:43,2000
9,30-10-2022 02:58,2000
9,30-10-2022 03:24,2000
9,30-10-2022 17:59,1999
9,30-10-2022 21:42,1994
9,30-10-2022 23:48,2000
10,02-10-2022 03:47,2000
10,05-10-2022 10:54,2300
10,06-10-2022 17:50,2100
10,07-10-2022 17:26,2106
10,07-10-2022 21:31,2000
10,10-10-2022 11:07,1300
10,12-10-2022 11:10,1000
10,13-10-2022 10:04,2000
10,14-10-2022 23:11,2300
10,14-10-2022 23:21,2000
10,15-10-2022 17:27,2300
10,19-10-2022 15:13,2000
10,20-10-2022 17:08,2500
10,22-10-2022 14:29,2000
10,23-10-2022 11:01,2000
10,23-10-2022 16:45,2300
10,25-10-2022 18:28,1600
10,26-10-2022 16:29,1400
10,27-10-2022 13:08,2000
10,28-10-2022 16:39,2500
10,31-10-2022 14:36,2106
11,02-10-2022 01:10,2000
11,03-10-2022 18:09,2000
11,08-10-2022 05:07,4000
11,09-10-2022 03:13,2000
11,09-10-2022 16:27,2000
11,11-10-2022 18:16,2000
11,13-10-2022 09:52,3000
11,15-10-2022 10:16,1500
11,15-10-2022 13:57,1800
11,16-10-2022 12:42,4000
11,18-10-2022 01:00,2000
11,18-10-2022 07:49,2000
11,19-10-2022 05:46,2000
11,23-10-2022 00:45,2000
11,24-10-2022 00:03,2000
11,24-10-2022 11:28,2000
11,25-10-2022 12:01,2000
11,26-10-2022 18:44,2000
11,27-10-2022 19:03,2000
11,29-10-2022 23:15,1000
11,30-10-2022 00:22,3000
12,01-10-2022 07:34,4001
12,01-10-2022 11:22,4000
12,03-10-2022 11:02,500
12,04-10-2022 05:55,172
12,05-10-2022 15:00,901
12,05-10-2022 17:29,3200
12,06-10-2022 10:15,5500
12,06-10-2022 17:52,300
12,06-10-2022 23:26,1000
12,07-10-2022 06:42,550
12,08-10-2022 11:08,2100
12,09-10-2022 22:39,1001
12,10-10-2022 06:34,490
12,11-10-2022 08:54,1700
12,11-10-2022 14:16,65
12,11-10-2022 14:51,2201
12,12-10-2022 15:24,4005
12,13-10-2022 06:41,1023
12,14-10-2022 03:13,100
12,15-10-2022 09:34,4500
12,16-10-2022 04:20,340
12,16-10-2022 04:40,2500
12,16-10-2022 11:30,350
12,16-10-2022 18:02,3200
12,17-10-2022 01:04,5000
12,17-10-2022 10:30,2200
12,17-10-2022 22:00,327
12,18-10-2022 02:26,2011
12,18-10-2022 16:22,300
12,19-10-2022 05:20,5000
12,19-10-2022 06:08,300
12,19-10-2022 13:35,500
12,20-10-2022 04:08,4007
12,20-10-2022 18:15,650
12,21-10-2022 11:34,2000
12,22-10-2022 15:34,350
12,22-10-2022 17:35,5000
12,24-10-2022 17:01,172
12,25-10-2022 04:27,2200
12,25-10-2022 23:54,3000
12,26-10-2022 06:41,900
12,27-10-2022 06:29,172
12,27-10-2022 06:34,4008
12,28-10-2022 10:42,50
12,28-10-2022 19:34,614
12,28-10-2022 21:08,2200
12,29-10-2022 02:42,550
12,29-10-2022 12:13,6500
12,29-10-2022 14:19,500
12,31-10-2022 04:06,2202
12,31-10-2022 14:59,1001
12,31-10-2022 23:46,3990
13,08-10-2022 08:31,5000
14,01-10-2022 23:24,500
14,02-10-2022 03:32,100
14,02-10-2022 17:23,1000
14,03-10-2022 01:08,100
14,04-10-2022 06:05,500
14,06-10-2022 18:32,500
14,08-10-2022 00:20,200
14,10-10-2022 00:32,100
14,11-10-2022 17:12,500
14,12-10-2022 21:40,1000
14,14-10-2022 02:08,1000
14,16-10-2022 09:32,100
14,18-10-2022 00:58,1000
14,18-10-2022 12:19,500
14,18-10-2022 21:13,500
14,19-10-2022 12:33,500
14,20-10-2022 21:24,500
14,22-10-2022 19:24,100
14,23-10-2022 18:47,500
14,25-10-2022 14:20,100
14,26-10-2022 00:03,100
14,26-10-2022 00:34,500
14,26-10-2022 04:13,500
14,26-10-2022 19:35,1000
14,28-10-2022 03:09,500
14,28-10-2022 21:30,100
14,29-10-2022 15:00,500
14,29-10-2022 16:23,500
15,04-10-2022 05:39,5000
16,01-10-2022 20:42,3000
16,02-10-2022 02:37,3000
16,02-10-2022 05:07,5000
16,02-10-2022 19:30,3501
16,04-10-2022 01:47,5000
16,05-10-2022 11:45,3500
16,05-10-2022 22:36,10000
16,06-10-2022 15:54,10000
16,06-10-2022 23:47,5000
16,08-10-2022 11:11,65000
16,08-10-2022 20:43,5000
16,09-10-2022 03:47,3000
16,09-10-2022 09:05,5000
16,10-10-2022 07:56,25000
16,10-10-2022 13:53,3500
16,12-10-2022 06:26,5000
16,12-10-2022 22:13,10000
16,13-10-2022 03:11,6000
16,14-10-2022 22:07,5000
16,15-10-2022 07:55,3000
16,16-10-2022 00:06,3000
16,16-10-2022 06:12,5000
16,16-10-2022 12:34,5000
16,17-10-2022 12:42,3800
16,17-10-2022 21:46,6000
16,18-10-2022 00:32,5000
16,18-10-2022 03:27,5000
16,18-10-2022 06:28,5000
16,18-10-2022 09:01,10000
16,19-10-2022 01:55,3000
16,19-10-2022 03:30,3000
16,19-10-2022 21:39,5000
16,19-10-2022 21:51,5000
16,19-10-2022 23:00,5000
16,20-10-2022 22:54,3000
16,21-10-2022 18:21,3000
16,21-10-2022 19:22,3000
16,22-10-2022 11:54,8000
16,23-10-2022 16:20,3000
16,24-10-2022 14:09,1500
16,24-10-2022 16:21,3000
16,25-10-2022 06:19,5000
16,25-10-2022 14:42,10000
16,27-10-2022 07:44,10000
16,27-10-2022 09:05,5000
16,28-10-2022 03:32,20000
16,28-10-2022 12:27,5000
16,28-10-2022 14:07,3000
16,28-10-2022 21:17,5000
16,29-10-2022 04:06,2900
16,29-10-2022 05:31,5000
16,29-10-2022 08:18,6000
16,29-10-2022 11:28,3500
16,31-10-2022 05:57,3000
17,01-10-2022 11:07,500
17,02-10-2022 11:16,1000
17,04-10-2022 19:52,1000
17,05-10-2022 14:57,5000
17,09-10-2022 01:16,1000
17,09-10-2022 18:32,1000
17,11-10-2022 01:58,1000
17,13-10-2022 12:34,1000
17,15-10-2022 19:47,1000
17,16-10-2022 07:30,1000
17,23-10-2022 16:00,1000
17,27-10-2022 10:48,1000
18,01-10-2022 13:57,200
18,03-10-2022 00:15,200
18,13-10-2022 03:48,500
18,20-10-2022 09:44,50
18,26-10-2022 10:46,4000
19,02-10-2022 13:21,3000
19,14-10-2022 05:38,5500
19,18-10-2022 16:03,2000
19,28-10-2022 10:11,5000
19,29-10-2022 01:35,1500
19,30-10-2022 01:34,5000
19,30-10-2022 07:43,5500
20,30-10-2022 16:45,10000
21,14-10-2022 13:33,25000
21,27-10-2022 19:45,14000
21,28-10-2022 03:09,12000
21,31-10-2022 22:01,11000
22,01-10-2022 12:32,1000
22,16-10-2022 03:27,1000
22,25-10-2022 06:57,1000
22,28-10-2022 05:07,1000
22,30-10-2022 13:46,1000
23,02-10-2022 06:26,2000
23,03-10-2022 08:37,1000
23,04-10-2022 22:33,600
23,07-10-2022 09:00,2000
23,07-10-2022 10:30,400
23,07-10-2022 17:34,100
23,08-10-2022 01:03,2000
23,08-10-2022 20:06,300
23,10-10-2022 10:18,1000
23,11-10-2022 00:26,143
23,12-10-2022 04:55,100
23,12-10-2022 06:31,111
23,12-10-2022 12:25,375
23,14-10-2022 08:31,2000
23,14-10-2022 20:21,200
23,15-10-2022 03:32,200
23,15-10-2022 13:49,200
23,23-10-2022 16:07,350
23,24-10-2022 02:39,2000
23,24-10-2022 09:09,2000
23,26-10-2022 12:31,2000
23,26-10-2022 19:44,250
23,27-10-2022 17:20,2000
23,28-10-2022 10:38,200
23,28-10-2022 19:39,1050
23,29-10-2022 21:58,200
24,02-10-2022 01:30,1000
24,02-10-2022 20:53,2500
24,05-10-2022 03:43,5000
24,05-10-2022 15:38,5000
24,06-10-2022 18:12,1000
24,06-10-2022 19:02,5000
24,07-10-2022 11:15,4000
24,08-10-2022 09:25,500
24,09-10-2022 21:58,500
24,15-10-2022 14:33,1000
24,15-10-2022 16:49,1000
24,16-10-2022 07:10,500
24,16-10-2022 17:59,5000
24,16-10-2022 18:14,100
24,17-10-2022 13:04,1000
24,18-10-2022 08:47,500
24,23-10-2022 20:02,200
24,23-10-2022 20:56,2000
24,23-10-2022 21:49,500
24,25-10-2022 17:39,5000
24,29-10-2022 12:05,3000
25,01-10-2022 06:29,2000
25,07-10-2022 05:14,5000
25,10-10-2022 13:42,3000
25,12-10-2022 22:18,3000
25,13-10-2022 10:35,3000
25,24-10-2022 12:42,2000
25,26-10-2022 00:30,2000
25,28-10-2022 22:25,3500
26,06-10-2022 05:15,1000
26,07-10-2022 14:44,600
26,08-10-2022 07:15,600
26,11-10-2022 01:42,600
26,14-10-2022 16:16,1000
26,23-10-2022 19:30,700
26,25-10-2022 23:08,600
26,26-10-2022 04:25,600
26,31-10-2022 08:29,200
27,01-10-2022 22:07,3000
27,04-10-2022 01:32,8000
27,05-10-2022 17:45,5000
27,06-10-2022 02:52,1500
27,08-10-2022 09:07,3000
27,10-10-2022 03:38,3000
27,11-10-2022 02:32,1300
27,12-10-2022 02:07,10000
27,12-10-2022 19:52,2000
27,13-10-2022 04:59,8000
27,14-10-2022 18:44,2000
27,14-10-2022 19:20,8000
27,17-10-2022 07:08,15000
27,17-10-2022 19:08,3000
27,19-10-2022 11:48,400
27,19-10-2022 16:02,1000
27,21-10-2022 15:22,20000
27,23-10-2022 03:03,4000
27,23-10-2022 05:10,2000
27,23-10-2022 10:36,5000
27,25-10-2022 03:42,5000
27,28-10-2022 13:10,2000
27,29-10-2022 09:22,20000
27,30-10-2022 07:15,1500
28,01-10-2022 00:40,50000
28,03-10-2022 03:56,20000
28,03-10-2022 14:49,25000
28,03-10-2022 19:40,25000
28,04-10-2022 01:05,5000
28,04-10-2022 11:54,25000
28,05-10-2022 09:38,50000
28,06-10-2022 03:07,6000
28,06-10-2022 21:33,10000
28,08-10-2022 00:30,20000
28,08-10-2022 06:30,22000
28,08-10-2022 13:29,20000
28,08-10-2022 14:54,25000
28,08-10-2022 19:07,20000
28,09-10-2022 00:58,25000
28,09-10-2022 12:36,25000
28,09-10-2022 21:07,2000
28,11-10-2022 01:15,20000
28,11-10-2022 10:50,30000
28,12-10-2022 08:23,21000
28,14-10-2022 03:52,20000
28,14-10-2022 06:01,30000
28,15-10-2022 20:12,50000
28,15-10-2022 21:56,15000
28,16-10-2022 12:24,35000
28,16-10-2022 13:11,5000
28,16-10-2022 14:37,25000
28,16-10-2022 15:48,25000
28,17-10-2022 13:40,15000
28,18-10-2022 12:03,15000
28,18-10-2022 17:11,25000
28,20-10-2022 05:54,20000
28,20-10-2022 07:21,15000
28,20-10-2022 09:18,25000
28,23-10-2022 00:36,1000
28,23-10-2022 09:16,25000
28,23-10-2022 17:12,25000
28,26-10-2022 19:44,13500
28,26-10-2022 23:38,25000
28,27-10-2022 04:57,40000
28,28-10-2022 04:15,15000
28,28-10-2022 06:17,25000
28,28-10-2022 16:07,20000
28,29-10-2022 05:34,5000
28,29-10-2022 15:55,25000
28,30-10-2022 00:00,20000
28,31-10-2022 09:50,25000
28,31-10-2022 16:53,20000
28,31-10-2022 16:57,11000
29,05-10-2022 23:37,2000
29,06-10-2022 01:04,2000
29,18-10-2022 11:17,2000
30,01-10-2022 00:16,25000
30,02-10-2022 07:48,20000
30,03-10-2022 01:32,10000
30,03-10-2022 10:01,25000
30,03-10-2022 21:04,20000
30,04-10-2022 03:43,10000
30,05-10-2022 17:54,25000
30,06-10-2022 03:54,25000
30,06-10-2022 17:52,50000
30,07-10-2022 02:57,10000
30,08-10-2022 07:33,50000
30,08-10-2022 10:46,20000
30,09-10-2022 11:39,20000
30,09-10-2022 17:24,15000
30,10-10-2022 12:48,10000
30,13-10-2022 09:56,20000
30,13-10-2022 20:51,20000
30,13-10-2022 22:11,5000
30,14-10-2022 07:02,25000
30,15-10-2022 00:08,25000
30,15-10-2022 03:25,20000
30,15-10-2022 07:48,50000
30,15-10-2022 13:55,10000
30,16-10-2022 16:51,20000
30,17-10-2022 02:52,50000
30,17-10-2022 09:03,5000
30,18-10-2022 05:03,20000
30,18-10-2022 10:10,2000
30,19-10-2022 11:33,50000
30,20-10-2022 12:19,20000
30,20-10-2022 18:56,50000
30,21-10-2022 13:09,50000
30,21-10-2022 19:44,10000
30,21-10-2022 20:43,25000
30,22-10-2022 13:20,50000
30,23-10-2022 16:42,20000
30,24-10-2022 15:46,50000
30,24-10-2022 21:40,10000
30,25-10-2022 02:51,5000
30,25-10-2022 18:25,50000
30,25-10-2022 19:04,20000
30,25-10-2022 20:33,10000
30,25-10-2022 22:52,50000
30,27-10-2022 04:57,20000
30,27-10-2022 09:17,25000
30,27-10-2022 23:24,25000
30,28-10-2022 03:30,100000
30,28-10-2022 14:14,7000
30,30-10-2022 18:00,30000
30,30-10-2022 18:37,20000
30,31-10-2022 15:52,25000
31,01-10-2022 11:00,100
31,02-10-2022 18:16,100
31,04-10-2022 07:43,1000
31,04-10-2022 16:09,2000
31,05-10-2022 00:52,100
31,05-10-2022 23:46,4000
31,06-10-2022 00:43,2000
31,06-10-2022 20:15,700
31,07-10-2022 07:20,500
31,09-10-2022 18:39,4000
31,09-10-2022 21:22,2500
31,10-10-2022 04:27,500
31,11-10-2022 15:41,2500
31,12-10-2022 07:51,500
31,13-10-2022 03:56,50
31,14-10-2022 08:04,1200
31,14-10-2022 09:51,50
31,14-10-2022 16:33,50
31,15-10-2022 00:45,3000
31,15-10-2022 07:20,2000
31,15-10-2022 09:35,2000
31,19-10-2022 00:34,100
31,19-10-2022 14:08,4000
31,20-10-2022 13:04,2500
31,20-10-2022 22:09,999
31,21-10-2022 15:37,3000
31,23-10-2022 03:20,4000
31,24-10-2022 13:12,3000
31,24-10-2022 16:44,5000
31,26-10-2022 04:29,50
31,28-10-2022 17:59,1300
31,28-10-2022 20:44,50
31,30-10-2022 16:26,2000
32,03-10-2022 18:39,1500
32,08-10-2022 08:46,5000
32,10-10-2022 08:46,2500
32,16-10-2022 14:46,400
32,16-10-2022 19:23,17000
32,19-10-2022 18:17,5000
32,20-10-2022 20:08,2000
32,22-10-2022 04:39,2000
32,22-10-2022 12:59,2000
32,29-10-2022 11:07,5000
32,29-10-2022 21:35,5000
32,30-10-2022 01:09,10000
32,30-10-2022 09:21,2000
33,05-10-2022 01:40,500
34,14-10-2022 09:55,2000
34,17-10-2022 14:36,500
34,23-10-2022 20:36,2000
36,07-10-2022 02:11,10000
37,24-10-2022 16:23,10000
39,01-10-2022 00:11,4000
39,01-10-2022 10:25,2000
39,01-10-2022 22:01,4000
39,02-10-2022 10:21,2000
39,03-10-2022 03:32,2000
39,05-10-2022 11:10,100
39,06-10-2022 10:12,1000
39,06-10-2022 10:30,4000
39,08-10-2022 06:31,2000
39,09-10-2022 07:14,2000
39,10-10-2022 14:55,6000
39,11-10-2022 18:24,4000
39,12-10-2022 06:22,6000
39,12-10-2022 12:40,4000
39,12-10-2022 16:33,4000
39,12-10-2022 21:35,2000
39,15-10-2022 02:34,4000
39,15-10-2022 14:09,4000
39,15-10-2022 16:53,4000
39,15-10-2022 23:32,2000
39,16-10-2022 01:27,2000
39,16-10-2022 06:43,4000
39,16-10-2022 09:17,2000
39,17-10-2022 00:49,6000
39,17-10-2022 07:40,2000
39,17-10-2022 21:06,2000
39,18-10-2022 08:45,4000
39,20-10-2022 01:39,500
39,21-10-2022 07:11,2000
39,22-10-2022 01:25,400
39,22-10-2022 09:22,8000
39,23-10-2022 02:44,2000
39,23-10-2022 13:02,4000
39,24-10-2022 22:09,2000
39,25-10-2022 14:05,2000
39,25-10-2022 16:34,4000
39,26-10-2022 00:50,2000
39,28-10-2022 00:58,2000
39,29-10-2022 03:13,2000
39,29-10-2022 05:35,500
39,30-10-2022 08:32,2000
39,30-10-2022 13:27,4000
39,31-10-2022 03:36,8000
39,31-10-2022 14:42,4000
41,07-10-2022 05:15,3000
42,02-10-2022 11:05,2500
42,09-10-2022 18:33,10000
42,10-10-2022 05:18,2000
42,10-10-2022 06:19,5000
42,25-10-2022 13:15,5000
42,25-10-2022 14:06,10000
44,01-10-2022 08:30,200
44,01-10-2022 09:50,400
44,01-10-2022 12:13,500
44,02-10-2022 15:44,100
44,02-10-2022 17:11,200
44,02-10-2022 18:17,100
44,02-10-2022 23:34,100
44,03-10-2022 11:09,50
44,03-10-2022 12:20,200
44,03-10-2022 14:03,100
44,03-10-2022 18:39,50
44,04-10-2022 00:47,100
44,04-10-2022 02:37,200
44,05-10-2022 01:49,100
44,05-10-2022 02:34,5000
44,05-10-2022 05:51,2000
44,05-10-2022 13:19,800
44,05-10-2022 14:13,100
44,06-10-2022 14:46,100
44,06-10-2022 21:14,100
44,07-10-2022 02:36,200
44,07-10-2022 22:53,100
44,08-10-2022 04:23,200
44,08-10-2022 04:46,90
44,08-10-2022 11:10,50
44,08-10-2022 14:33,100
44,09-10-2022 01:00,100
44,09-10-2022 03:00,100
44,09-10-2022 09:07,100
44,09-10-2022 10:58,100
44,09-10-2022 17:36,200
44,09-10-2022 18:56,200
44,10-10-2022 01:21,50
44,10-10-2022 02:00,100
44,10-10-2022 08:23,100
44,11-10-2022 07:51,100
44,11-10-2022 11:35,200
44,11-10-2022 18:20,100
44,12-10-2022 00:34,500
44,12-10-2022 10:13,200
44,12-10-2022 11:54,200
44,12-10-2022 14:07,150
44,12-10-2022 18:39,100
44,13-10-2022 14:59,100
44,14-10-2022 00:52,200
44,15-10-2022 03:22,500
44,15-10-2022 19:54,100
44,16-10-2022 01:18,1000
44,16-10-2022 03:06,100
44,16-10-2022 10:03,100
44,16-10-2022 20:25,100
44,18-10-2022 02:49,100
44,18-10-2022 06:40,500
44,19-10-2022 02:51,100
44,19-10-2022 04:17,200
44,19-10-2022 05:10,100
44,20-10-2022 03:42,100
44,20-10-2022 13:03,100
44,20-10-2022 19:46,100
44,21-10-2022 18:25,400
44,21-10-2022 20:00,200
44,22-10-2022 04:21,100
44,22-10-2022 13:32,500
44,22-10-2022 14:33,100
44,23-10-2022 11:50,500
44,23-10-2022 12:55,200
44,24-10-2022 05:00,400
44,24-10-2022 17:24,100
44,24-10-2022 21:18,400
44,24-10-2022 23:53,100
44,25-10-2022 02:23,100
44,25-10-2022 03:20,100
44,25-10-2022 08:09,100
44,25-10-2022 10:40,100
44,25-10-2022 18:36,100
44,26-10-2022 11:39,100
44,27-10-2022 07:36,100
44,27-10-2022 16:15,200
44,27-10-2022 17:28,100
44,28-10-2022 02:28,100
44,28-10-2022 04:07,200
44,29-10-2022 00:22,100
44,29-10-2022 02:28,100
44,29-10-2022 19:34,100
44,30-10-2022 03:40,400
44,30-10-2022 04:23,5000
44,30-10-2022 10:17,100
44,30-10-2022 18:51,200
44,30-10-2022 19:24,100
44,30-10-2022 19:40,100
44,31-10-2022 03:51,500
44,31-10-2022 07:15,100
44,31-10-2022 10:28,100
45,02-10-2022 11:57,500
45,02-10-2022 17:26,2000
45,04-10-2022 02:03,1000
45,04-10-2022 04:51,1500
45,05-10-2022 08:49,2000
45,05-10-2022 18:26,1000
45,06-10-2022 03:10,1000
45,06-10-2022 16:06,1000
45,06-10-2022 20:21,2000
45,08-10-2022 04:45,1000
45,08-10-2022 09:30,5000
45,08-10-2022 14:17,1000
45,09-10-2022 16:50,2500
45,09-10-2022 18:33,1000
45,09-10-2022 19:39,1000
45,10-10-2022 15:02,2500
45,11-10-2022 10:30,2000
45,12-10-2022 20:15,1000
45,16-10-2022 03:47,1550
45,17-10-2022 14:27,1000
45,18-10-2022 02:17,1000
45,18-10-2022 05:39,1100
45,18-10-2022 13:50,5000
45,20-10-2022 22:37,2000
45,21-10-2022 03:07,1000
45,21-10-2022 17:00,1000
45,22-10-2022 07:54,1000
45,23-10-2022 07:32,5000
45,23-10-2022 23:34,1500
45,25-10-2022 08:27,1000
45,28-10-2022 04:40,1000
45,30-10-2022 02:41,1000
46,01-10-2022 18:43,1000
46,04-10-2022 07:48,8000
46,09-10-2022 19:27,40000
46,17-10-2022 06:45,30000
46,22-10-2022 11:13,10000
46,24-10-2022 07:23,2000
46,25-10-2022 15:51,15000
46,28-10-2022 04:05,40000
47,01-10-2022 17:21,5000
47,02-10-2022 21:47,2000
47,04-10-2022 09:11,1000
47,04-10-2022 12:27,1000
47,05-10-2022 05:11,2000
47,06-10-2022 10:32,1000
47,06-10-2022 14:06,1000
47,07-10-2022 07:56,1000
47,08-10-2022 13:19,1000
47,08-10-2022 20:06,2000
47,09-10-2022 18:20,2000
47,10-10-2022 05:30,5000
47,10-10-2022 08:36,1000
47,10-10-2022 15:55,1000
47,10-10-2022 20:57,2000
47,11-10-2022 05:24,5000
47,11-10-2022 21:24,2000
47,12-10-2022 10:25,1000
47,13-10-2022 11:23,200
47,15-10-2022 00:56,1000
47,16-10-2022 02:47,2000
47,16-10-2022 05:15,2000
47,16-10-2022 23:48,1000
47,17-10-2022 01:20,2000
47,17-10-2022 11:29,1000
47,17-10-2022 23:01,2000
47,18-10-2022 01:12,5000
47,18-10-2022 06:39,2000
47,19-10-2022 10:01,1000
47,19-10-2022 10:47,1000
47,19-10-2022 13:44,1000
47,19-10-2022 20:26,1000
47,19-10-2022 22:41,5000
47,22-10-2022 20:21,2000
47,23-10-2022 03:59,1000
47,23-10-2022 07:51,2000
47,23-10-2022 09:57,1000
47,24-10-2022 12:07,5000
47,24-10-2022 19:19,2000
47,25-10-2022 07:37,1000
